Nom;Sexe;Age;Nation;Continent;Ranking;Kata;Style;Note;N_Tour;Competition;Region_monde;Ceinture;Victoire;Type_Compet;Year
Armada_Ruiz_Andrea;F;24;VEN;South_Am;53;Ohan_Dai;ShitoRyu;38.3;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Putri_Aprilia_Krisda;F;25;INA;Est_Asia;34;Ohan_Dai;ShitoRyu;38.7;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Bozan_Dilara;F;27;TUR;Europe;7;Kururunfa;ShitoRyu;40.7;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Minano_Lanyfer;F;20;SUI;Europe;43;Kururunfa;ShitoRyu;38.8;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Putri_Aprilia_Krisda;F;25;INA;Est_Asia;34;Papuren;ShitoRyu;38.7;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Bozan_Dilara;F;27;TUR;Europe;7;Papuren;ShitoRyu;39.3;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Armada_Ruiz_Andrea;F;24;VEN;South_Am;53;Chibana_No_Kushanku;ShitoRyu;37.6;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Minano_Lanyfer;F;20;SUI;Europe;43;Ohan_Dai;ShitoRyu;37.6;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Armada_Ruiz_Andrea;F;24;VEN;South_Am;53;Papuren;ShitoRyu;38.9;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Bozan_Dilara;F;27;TUR;Europe;7;Ohan_Dai;ShitoRyu;40.9;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Putri_Aprilia_Krisda;F;25;INA;Est_Asia;34;Suparinpei;ShitoRyu;38.3;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Minano_Lanyfer;F;20;SUI;Europe;43;Papuren;ShitoRyu;39.1;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Tsiakmaki_Athina;F;16;GRE;Europe;24;Anan_Dai;ShitoRyu;37.8;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Williams_Danni;F;19;ENG;Europe;78;Kururunfa;ShitoRyu;37.7;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Miskova_Veronika;F;31;CZE;Europe;28;Suparinpei;ShitoRyu;39.4;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Chibana_No_Kushanku;ShitoRyu;42.1;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Williams_Danni;F;19;ENG;Europe;78;Papuren;ShitoRyu;37.2;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Miskova_Veronika;F;31;CZE;Europe;28;Kururunfa;ShitoRyu;38.9;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Tsiakmaki_Athina;F;16;GRE;Europe;24;Suparinpei;ShitoRyu;37.7;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Suparinpei;ShitoRyu;40.9;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Tsiakmaki_Athina;F;16;GRE;Europe;24;Papuren;ShitoRyu;39.3;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Miskova_Veronika;F;31;CZE;Europe;28;Papuren;ShitoRyu;39.9;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Williams_Danni;F;19;ENG;Europe;78;Anan;ShitoRyu;37.5;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Nipaipo;ShitoRyu;41.6;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chibana_No_Kushanku;ShitoRyu;38.6;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Feracci_Alexandra;F;31;FRA;Europe;45;Papuren;ShitoRyu;37;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Donofrio_Terryana;F;27;ITA;Europe;10;Kururunfa;ShitoRyu;39.7;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Jay_Shirley;F;16;GER;Europe;19;Papuren;ShitoRyu;34.9;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Feracci_Alexandra;F;31;FRA;Europe;45;Kishimoto_No_Kushanku;ShitoRyu;39;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Donofrio_Terryana;F;27;ITA;Europe;10;Ohan_Dai;ShitoRyu;41;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Suparinpei;ShitoRyu;39.4;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Jay_Shirley;F;16;GER;Europe;19;Chatanyara_Kushanku;ShitoRyu;39.3;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chatanyara_Kushanku;ShitoRyu;39.4;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Donofrio_Terryana;F;27;ITA;Europe;10;Papuren;ShitoRyu;41;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Feracci_Alexandra;F;31;FRA;Europe;45;Kururunfa;ShitoRyu;39.5;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Jay_Shirley;F;16;GER;Europe;19;Anan_Dai;ShitoRyu;37.9;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Lo_Sum_Man;F;22;HKG;Est_Asia;36;Papuren;ShitoRyu;39.1;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Mariana_Semblano;F;23;POR;Europe;124;Ohan_Dai;ShitoRyu;36.9;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Azuma_Saeko;F;23;JPN;Est_Asia;9;Chatanyara_Kushanku;ShitoRyu;40.6;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Kokumai_Sakura;F;31;USA;North_Am;5;Papuren;ShitoRyu;39.7;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Mariana_Semblano;F;23;POR;Europe;124;Suparinpei;ShitoRyu;37.8;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Azuma_Saeko;F;23;JPN;Est_Asia;9;Suparinpei;ShitoRyu;41.3;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Lo_Sum_Man;F;22;HKG;Est_Asia;36;Chatanyara_Kushanku;ShitoRyu;39.3;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Kokumai_Sakura;F;31;USA;North_Am;5;Chibana_No_Kushanku;ShitoRyu;39.6;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Lo_Sum_Man;F;22;HKG;Est_Asia;36;Suparinpei;ShitoRyu;39.7;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Azuma_Saeko;F;23;JPN;Est_Asia;9;Papuren;ShitoRyu;42.1;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Mariana_Semblano;F;23;POR;Europe;124;Kururunfa;ShitoRyu;37.1;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Kokumai_Sakura;F;31;USA;North_Am;5;Kururunfa;ShitoRyu;39.8;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Juettner_Jasmin;F;31;GER;Europe;28;Gojushiho_Sho;Shotokan;38.4;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Afsaneh_Mahsa;F;36;IRI;West_Asia;26;Kishimoto_No_Kushanku;ShitoRyu;39.4;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Vanusanikova_Jana;F;24;SVK;Europe;62;Papuren;ShitoRyu;37.1;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Manca_Chiara;F;19;BEL;Europe;22;Ohan_Dai;ShitoRyu;38.9;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Afsaneh_Mahsa;F;36;IRI;West_Asia;26;Gojushiho_Dai;Shotokan;39.1;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Vanusanikova_Jana;F;24;SVK;Europe;62;Suparinpei;ShitoRyu;36.6;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Juettner_Jasmin;F;31;GER;Europe;28;Unsu;Shotokan;38.6;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Manca_Chiara;F;19;BEL;Europe;22;Suparinpei;ShitoRyu;39.2;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Juettner_Jasmin;F;31;GER;Europe;28;Sansai;Shotokan;39;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Vanusanikova_Jana;F;24;SVK;Europe;62;Anan_Dai;ShitoRyu;36.8;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Afsaneh_Mahsa;F;36;IRI;West_Asia;26;Chatanyara_Kushanku;ShitoRyu;40.8;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Manca_Chiara;F;19;BEL;Europe;22;Papuren;ShitoRyu;39.4;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Casale_Carola;F;25;ITA;Europe;33;Papuren;ShitoRyu;40.3;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Turner_Nicole;F;21;ENG;Europe;110;Papuren;ShitoRyu;37.8;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
En_Nesyry_Aya;F;24;MAR;North_Africa;8;Unsu;Shotokan;38.6;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Ono_Maho;F;25;JPN;Est_Asia;4;Chibana_No_Kushanku;ShitoRyu;41.9;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Turner_Nicole;F;21;ENG;Europe;110;Ohan_Dai;ShitoRyu;37;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
En_Nesyry_Aya;F;24;MAR;North_Africa;8;Gojushiho_Sho;Shotokan;40.2;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Casale_Carola;F;25;ITA;Europe;33;Chibana_No_Kushanku;ShitoRyu;40.7;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Ono_Maho;F;25;JPN;Est_Asia;4;Papuren;ShitoRyu;42.2;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Casale_Carola;F;25;ITA;Europe;33;Chatanyara_Kushanku;ShitoRyu;38.7;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
En_Nesyry_Aya;F;24;MAR;North_Africa;8;Gankaku;Shotokan;37.9;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Turner_Nicole;F;21;ENG;Europe;110;Chatanyara_Kushanku;ShitoRyu;36.7;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Ono_Maho;F;25;JPN;Est_Asia;4;Nipaipo;ShitoRyu;41;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Cruz_Ana;F;29;POR;Europe;15;Anan;ShitoRyu;37.9;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Taily_Helvetia;F;25;FRA;Europe;21;Gojushiho_Sho;Shotokan;38.2;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Kururunfa;ShitoRyu;40;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Garcia_Lozano_Paola;F;18;ESP;Europe;11;Papuren;ShitoRyu;39.3;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Taily_Helvetia;F;25;FRA;Europe;21;Gojushiho_Dai;Shotokan;39.7;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Suparinpei;ShitoRyu;41;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Cruz_Ana;F;29;POR;Europe;15;Papuren;ShitoRyu;38.7;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Garcia_Lozano_Paola;F;18;ESP;Europe;11;Suparinpei;ShitoRyu;39.6;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Cruz_Ana;F;29;POR;Europe;15;Ohan_Dai;ShitoRyu;38.7;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Anan;ShitoRyu;40.7;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Taily_Helvetia;F;25;FRA;Europe;21;Gankaku;Shotokan;39.5;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Garcia_Lozano_Paola;F;18;ESP;Europe;11;Chatanyara_Kushanku;ShitoRyu;39.1;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Xenou_Georgia_Archontia;F;26;GRE;Europe;14;Papuren;ShitoRyu;39.8;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Dominici_Roberta;F;17;ITA;Europe;9;Anan_Dai;ShitoRyu;37.5;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Xenou_Georgia_Archontia;F;26;GRE;Europe;14;Chatanyara_Kushanku;ShitoRyu;39.9;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Tomari_Bassai;ShitoRyu;41.9;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Dominici_Roberta;F;17;ITA;Europe;9;Ohan_Dai;ShitoRyu;37.5;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Chibana_No_Kushanku;ShitoRyu;39.4;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Bozan_Dilara;F;27;TUR;Europe;7;Anan_Dai;ShitoRyu;40.8;R1;K1_Paris;West_EUR;R;False;K1;2024
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Papuren;ShitoRyu;42.8;R1;K1_Paris;West_EUR;B;True;K1;2024
Donofrio_Terryana;F;27;ITA;Europe;10;Suparinpei;ShitoRyu;41.9;R1;K1_Paris;West_EUR;R;False;K1;2024
Azuma_Saeko;F;23;JPN;Est_Asia;9;Chibana_No_Kushanku;ShitoRyu;43;R1;K1_Paris;West_EUR;B;True;K1;2024
Afsaneh_Mahsa;F;36;IRI;West_Asia;26;Unsu;Shotokan;40.9;R1;K1_Paris;West_EUR;R;False;K1;2024
Ono_Maho;F;25;JPN;Est_Asia;4;Suparinpei;ShitoRyu;42.5;R1;K1_Paris;West_EUR;B;True;K1;2024
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Chatanyara_Kushanku;ShitoRyu;41.1;R1;K1_Paris;West_EUR;R;False;K1;2024
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Suparinpei;ShitoRyu;42.9;R1;K1_Paris;West_EUR;B;True;K1;2024
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Chatanyara_Kushanku;ShitoRyu;42.1;R2;K1_Paris;West_EUR;R;False;K1;2024
Azuma_Saeko;F;23;JPN;Est_Asia;9;Oyadomari_No_Passai;ShitoRyu;43;R2;K1_Paris;West_EUR;B;True;K1;2024
Ono_Maho;F;25;JPN;Est_Asia;4;Chatanyara_Kushanku;ShitoRyu;42.7;R2;K1_Paris;West_EUR;R;True;K1;2024
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Chatanyara_Kushanku;ShitoRyu;42.1;R2;K1_Paris;West_EUR;B;False;K1;2024
Donofrio_Terryana;F;27;ITA;Europe;10;Anan_Dai;ShitoRyu;41.9;Bronze;K1_Paris;West_EUR;R;False;K1;2024
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Papuren;ShitoRyu;43.5;Bronze;K1_Paris;West_EUR;B;True;K1;2024
Afsaneh_Mahsa;F;36;IRI;West_Asia;26;Chibana_No_Kushanku;ShitoRyu;41;Bronze;K1_Paris;West_EUR;R;False;K1;2024
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Papuren;ShitoRyu;43.6;Bronze;K1_Paris;West_EUR;B;True;K1;2024
Azuma_Saeko;F;23;JPN;Est_Asia;9;Chatanyara_Kushanku;ShitoRyu;43.6;Final;K1_Paris;West_EUR;R;False;K1;2024
Ono_Maho;F;25;JPN;Est_Asia;4;Papuren;ShitoRyu;44;Final;K1_Paris;West_EUR;B;True;K1;2024
Ortiz_Aquino_Jeffersont;M;24;VEN;South_Am;61;Papuren;ShitoRyu;40.7;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Ozdemir_Enes;M;22;TUR;Europe;17;Gojushiho_Sho;Shotokan;42.4;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Abe_Sakichi;M;21;JPN;Est_Asia;8;Ohan;ShitoRyu;43.5;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Kimura_Dyun;M;34;BRA;South_Am;33;Papuren;ShitoRyu;38.6;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Ozdemir_Enes;M;22;TUR;Europe;17;Unsu;Shotokan;42.8;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Abe_Sakichi;M;21;JPN;Est_Asia;8;Ohan_Dai;ShitoRyu;42;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Ortiz_Aquino_Jeffersont;M;24;VEN;South_Am;61;Anan_Dai;ShitoRyu;40.8;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Kimura_Dyun;M;34;BRA;South_Am;33;Ohan_Dai;ShitoRyu;39.4;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Ortiz_Aquino_Jeffersont;M;24;VEN;South_Am;61;Ohan_Dai;ShitoRyu;40.9;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Abe_Sakichi;M;21;JPN;Est_Asia;8;Anan_Dai;ShitoRyu;43.3;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Ozdemir_Enes;M;22;TUR;Europe;17;Gojushiho_Dai;Shotokan;42.1;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Kimura_Dyun;M;34;BRA;South_Am;33;Anan;ShitoRyu;38.8;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Hussain_Mohammad;M;27;KUW;West_Asia;19;Gojushiho_Sho;Shotokan;40.6;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Iodice_Alessandro;M;31;ITA;Europe;24;Gojushiho_Sho;Shotokan;41.4;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Harrison_James;M;21;ENG;Europe;34;Chatanyara_Kushanku;ShitoRyu;38.6;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Ohan;ShitoRyu;42.4;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Iodice_Alessandro;M;31;ITA;Europe;24;Enpi;Shotokan;40.3;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Harrison_James;M;21;ENG;Europe;34;Papuren;ShitoRyu;38.9;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Hussain_Mohammad;M;27;KUW;West_Asia;19;Gojushiho_Dai;Shotokan;39.2;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Kururunfa;ShitoRyu;41.8;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Hussain_Mohammad;M;27;KUW;West_Asia;19;Unsu;Shotokan;39.6;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Harrison_James;M;21;ENG;Europe;34;Suparinpei;ShitoRyu;38;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Iodice_Alessandro;M;31;ITA;Europe;24;Unsu;Shotokan;41.5;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Ohan_Dai;ShitoRyu;43.2;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Almosawi_Sayed_Mohammed;M;29;KUW;West_Asia;25;Gojushiho_Dai;Shotokan;40.5;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Hung_Ho_Wai_Howard;M;31;HKG;Est_Asia;21;Ohan;ShitoRyu;41.3;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Anan_Dai;ShitoRyu;41.7;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Zaresta_Yuda_Ahmad_Zigi;M;26;INA;Est_Asia;72;Unsu;Shotokan;38.8;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Hung_Ho_Wai_Howard;M;31;HKG;Est_Asia;21;Chibana_No_Kushanku;ShitoRyu;40.9;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Ohan_Dai;ShitoRyu;41.4;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Almosawi_Sayed_Mohammed;M;29;KUW;Est_Asia;25;Unsu;Shotokan;40.6;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Zaresta_Yuda_Ahmad_Zigi;M;26;INA;Est_Asia;72;Gankaku;Shotokan;39.9;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Almosawi_Sayed_Mohammed;M;29;KUW;Est_Asia;25;Gojushiho_Sho;Shotokan;41;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Anan;ShitoRyu;42.3;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Hung_Ho_Wai_Howard;M;31;HKG;Est_Asia;21;Ohan_Dai;ShitoRyu;41.6;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Zaresta_Yuda_Ahmad_Zigi;M;26;INA;Est_Asia;72;Sochin;Shotokan;39.8;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Moto_Ryuji;M;26;JPN;Est_Asia;10;Gojushiho_Sho;Shotokan;42.5;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Benmekhlouf_Saber;M;23;ALG;North_Africa;20;Gojushiho_Sho;Shotokan;39.2;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Ujihara_Yuki;M;23;SUI;Europe;38;Papuren;ShitoRyu;40.1;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Quintero_Capdevila_Damian_Hugo;M;39;ESP;Europe;5;Kururunfa;ShitoRyu;42.4;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Benmekhlouf_Saber;M;23;ALG;North_Africa;20;Unsu;Shotokan;39.8;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Ujihara_Yuki;M;23;SUI;Europe;38;Kururunfa;ShitoRyu;40.7;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Moto_Ryuji;M;26;JPN;Est_Asia;10;Sochin;Shotokan;43.4;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Quintero_Capdevila_Damian_Hugo;M;39;ESP;Europe;5;Anan_Dai;ShitoRyu;42.8;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Moto_Ryuji;M;26;JPN;Est_Asia;10;Enpi;Shotokan;42.5;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Ujihara_Yuki;M;23;SUI;Europe;38;Suparinpei;ShitoRyu;40.9;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Benmekhlouf_Saber;M;23;ALG;North_Africa;20;Gojushiho_Dai;Shotokan;40.3;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Quintero_Capdevila_Damian_Hugo;M;39;ESP;Europe;5;Pachu;ShitoRyu;42.1;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Martin_Romero_Raul;M;22;ESP;Europe;67;Chibana_No_Kushanku;ShitoRyu;41;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Moto_Kazumasa;M;28;JPN;Est_Asia;4;Gojushiho_Dai;Shotokan;42.6;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Ghinami_Alessio;M;21;ITA;Europe;9;Gojushiho_Sho;Shotokan;40.4;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Hrcka_Roman;M;20;SVK;Europe;29;Suparinpei;ShitoRyu;38.3;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Moto_Kazumasa;M;28;JPN;Est_Asia;4;Unsu;Shotokan;42.3;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Ghinami_Alessio;M;21;ITA;Europe;9;Gojushiho_Dai;Shotokan;40.5;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Martin_Romero_Raul;M;22;ESP;Europe;67;Ohan_Dai;ShitoRyu;40.5;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Hrcka_Roman;M;20;SVK;Europe;29;Papuren;ShitoRyu;39.1;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Martin_Romero_Raul;M;22;ESP;Europe;67;Chatanyara_Kushanku;ShitoRyu;41.9;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Ghinami_Alessio;M;21;ITA;Europe;9;Unsu;Shotokan;40.6;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Moto_Kazumasa;M;28;JPN;Est_Asia;4;Sochin;Shotokan;42;Pool_3;K1_Paris;West_EUR;R;True;K1;2024
Hrcka_Roman;M;20;SVK;Europe;29;Chibana_No_Kushanku;ShitoRyu;39.2;Pool_3;K1_Paris;West_EUR;B;False;K1;2024
Abu_Wahib_Jonas;M;16;GER;Europe;13;Kanku_Sho;Shotokan;38.3;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Ngoan_Franck;M;24;FRA;Europe;35;Gojushiho_Sho;Shotokan;38.7;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Tozaki_Taishi;M;24;USA;North_Am;41;Chatanyara_Kushanku;ShitoRyu;40;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Sofuoglu_Ali;M;29;TUR;Europe;3;Gojushiho_Sho;Shotokan;42.2;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Ngoan_Franck;M;24;FRA;Europe;35;Unsu;Shotokan;40.5;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
Tozaki_Taishi;M;24;USA;North_Am;41;Anan_Dai;ShitoRyu;40.4;Pool_2;K1_Paris;West_EUR;B;False;K1;2024
Abu_Wahib_Jonas;M;16;GER;Europe;13;Unsu;Shotokan;38.9;Pool_2;K1_Paris;West_EUR;R;False;K1;2024
Sofuoglu_Ali;M;29;TUR;Europe;3;Sochin;Shotokan;41.3;Pool_2;K1_Paris;West_EUR;B;True;K1;2024
Abu_Wahib_Jonas;M;16;GER;Europe;13;Gojushiho_Dai;Shotokan;40.2;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Tozaki_Taishi;M;24;USA;North_Am;41;Anan;ShitoRyu;41.9;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Ngoan_Franck;M;24;FRA;Europe;35;Kanku_Sho;Shotokan;40.5;Pool_3;K1_Paris;West_EUR;R;False;K1;2024
Sofuoglu_Ali;M;29;TUR;Europe;3;Unsu;Shotokan;41.6;Pool_3;K1_Paris;West_EUR;B;True;K1;2024
Comanescu_Petru;M;20;ROU;Europe;45;Gojushiho_Sho;Shotokan;38.7;Pool_1;K1_Paris;West_EUR;R;False;K1;2024
Nagy_Botond;M;29;HUN;Europe;23;Papuren;ShitoRyu;39.4;Pool_1;K1_Paris;West_EUR;B;True;K1;2024
Almosawi_Sayed_Salman;M;29;KUW;West_Asia;36;Unsu;Shotokan;40.3;Pool_1;K1_Paris;West_EUR;R;True;K1;2024
Busato_Mattia;M;31;ITA;Europe;16;Anan_Dai;ShitoRyu;40.2;Pool_1;K1_Paris;West_EUR;B;False;K1;2024
Nagy_Botond;M;29;HUN;Europe;23;Anan_Dai;ShitoRyu;39.8;Pool_2;K1_Paris;West_EUR;R;True;K1;2024
